name,address,resolvedAddress,latitude,longitude,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,source
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-16T13:00:00,26.1,26.1,19.2,65.68,0,0,,0,0,25.9,6.3,257,1014.9,53.8,9.8,418.5,1.5,4,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-16T14:00:00,27,27.9,18,57.87,0,0,,0,0,22,7.6,170,1014,27.5,10,362.8,1.3,4,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-16T15:00:00,27,27.9,18,57.87,0,0,,0,0,22,8.5,150,1013,27.5,9.5,326,1.2,3,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-16T16:00:00,27.7,28.8,18.7,58.11,0,0,,0,0,20.5,9,145,1013.3,39.5,10.1,186.3,0.7,2,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-16T17:00:00,26.5,26.5,18,59.6,0,0,,0,0,14.4,11.2,155,1014,0,9.5,87.4,0.3,1,,Clear,clear-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-16T18:00:00,24.5,24.5,18,67.12,0,0,,0,0,15.5,7.4,115,1014,0,7.5,2.4,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-16T19:00:00,24.2,24.2,19.6,75.6,0,0,,0,0,19.8,5.8,98,1015,1.5,9.5,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-16T20:00:00,23.5,23.5,20,80.75,0,0,,0,0,20.5,15.7,125,1016,0,7.5,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-16T21:00:00,22,22,20,88.44,0,0,,0,0,20.2,13,120,1016,0,6,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-16T22:00:00,22,22,20.1,88.58,0,0,,0,0,18.7,13.9,136,1016.4,0,9.2,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-16T23:00:00,21,21,19,88.35,0,0,,0,0,16.6,13,125,1016,0,6,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-17T00:00:00,20.5,20.5,19,91.12,0,0,,0,0,14.4,9.4,100,1016,30,4.5,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-17T01:00:00,21,21,19.9,93.87,0,0,,0,0,12.2,10.8,93,1015.8,13.2,8.8,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-17T02:00:00,21,21,19.5,91.15,0,0,,0,0,10.8,13.9,110,1015,70,4.5,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-17T03:00:00,20.5,20.5,19,91.12,0,0,,0,0,7.9,7.4,95,1015,89,4,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-17T04:00:00,20.6,20.6,19.6,94.47,0,0,,0,0,6.5,6.6,338,1015.2,82.2,4,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-17T05:00:00,21,21,20,94.02,0,0,,0,0,7.2,3.6,130,1016,89,4,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-17T06:00:00,21,21,20,94.02,0,0,,0,0,6.5,3.6,123.9,1016,70,3.5,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-17T07:00:00,21.1,21.1,20.3,95.24,0,0,,0,0,5.4,4.4,88,1017,90.9,3.6,6,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-17T08:00:00,22,22,20,88.44,0,0,,0,0,7.2,6.5,110,1018,57.5,2.5,54.1,0.2,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-17T09:00:00,23,23,20,83.22,0,0,,0,0,9.7,8.5,145,1018,70,4,155.6,0.6,2,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-17T10:00:00,23.2,23.2,20.8,86.32,0,0,,0,0,11.2,4.8,105,1018.4,82.8,4.5,177.6,0.6,2,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-17T11:00:00,24.5,24.5,20,76.04,0,0,,0,0,13.7,7.6,150,1017,70,5,271.1,1,3,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-17T12:00:00,24.5,24.5,20.5,78.43,0,0,,0,0,14,4.5,220.4,1016,57.5,3.5,208,0.7,2,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-17T13:00:00,26.4,26.4,20.4,69.85,0,0,,0,0,16.9,6.6,162,1015.3,78.2,9,322.4,1.2,3,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-17T14:00:00,25.5,25.5,20,71.64,0.1,100,rain,0,0,13.7,7.6,5,1014,70,5,228.1,0.8,2,,"Rain, Partially cloudy",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-17T15:00:00,26.5,26.5,19.5,65.46,0.1,100,rain,0,0,14.4,7.4,65,1014,37.5,6.5,233.8,0.8,2,,"Rain, Partially cloudy",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-17T16:00:00,27.7,29.1,19.6,61.48,0,0,,0,0,15.1,10.6,160,1013.6,14.7,10,169.7,0.6,2,,Clear,clear-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-17T17:00:00,26,26,18.5,63.35,0,0,,0,0,14.4,8.5,140,1014,27.5,9,71.4,0.3,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-17T18:00:00,23.5,23.5,19.5,78.28,0,0,,0,0,13,8.5,90,1014,50,6,2.2,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-17T19:00:00,24.2,24.2,21.2,83.03,0,0,,0,0,15.8,5.3,94,1014.8,20.6,9.1,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-17T20:00:00,23.5,23.5,20,80.75,0,0,,0,0,16.6,16.6,130,1016,27.5,7,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-17T21:00:00,22.5,22.5,20,85.79,0,0,,0,0,16.9,15.7,125,1016,50,7.5,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-17T22:00:00,22.7,22.7,20.7,88.56,0,0,,0,0,15.5,8.8,114,1016.2,88.7,9.1,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-17T23:00:00,23,23,20,83.22,0,0,,0,0,13.3,14.8,125,1016,89,7,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-18T00:00:00,22.5,22.5,20,85.78,0,0,,0,0,12.2,12.1,125,1016,89,6,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-18T01:00:00,22.5,22.5,20.8,90.18,0,0,,0,0,11.5,8.4,109,1015.5,90.9,9.2,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-18T02:00:00,22,22,20,88.44,0.1,100,rain,0,0,12.2,10.3,100,1015,57.5,5.5,0,0,0,,"Rain, Partially cloudy",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-18T03:00:00,22,22,20,88.44,0.1,100,rain,0,0,11.5,11.2,105,1015,25,5,0,0,0,,"Rain, Partially cloudy",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-18T04:00:00,22,22,20.8,92.78,0,0,,0,0,10.4,4.5,129,1014.9,38.4,8.6,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-18T05:00:00,22,22,21,94.06,0.1,100,rain,0,0,9.4,6.5,85,1016,57.5,3.5,0,0,0,,"Rain, Partially cloudy",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-18T06:00:00,22,22,21,94.06,0.1,100,rain,0,0,8.6,6.5,85,1016,70,3,0,0,0,,"Rain, Partially cloudy",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-18T07:00:00,22.1,22.1,21.1,93.98,0,0,,0,0,8.6,5.9,110,1016.7,73.3,3.7,3.3,0,0,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-18T08:00:00,22.5,22.5,21,91.24,0,0,,0,0,14.4,10.3,100,1017,70,2.5,56.1,0.2,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-18T09:00:00,24.5,24.5,21,80.88,0.1,100,rain,0,0,17.6,11.2,115,1018,89,5,199.4,0.7,2,,"Rain, Partially cloudy",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-18T10:00:00,24.9,24.9,21.7,82.52,0,0,,0,0,20.9,8.3,136,1018.3,97.3,9.5,287.8,1,3,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-18T11:00:00,26.5,26.5,20.5,69.64,0.1,100,rain,0,0,26.3,8.5,155,1017,50,8,469.1,1.7,5,,"Rain, Partially cloudy",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-18T12:00:00,27,28.5,20,65.56,0.1,100,rain,0,0,26.6,5.4,155,1016,57.5,10,408.1,1.5,4,,"Rain, Partially cloudy",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-18T13:00:00,27.7,29.5,20.3,64.07,0,0,,0,0,26.3,5.1,175,1014.8,78.3,10.3,389.5,1.4,4,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-18T14:00:00,28.5,30,19.5,58.23,0.2,100,rain,0,0,24.1,14.8,160,1014,27.5,10,413.3,1.5,4,,"Rain, Partially cloudy",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-18T15:00:00,28.5,30,19.5,58.23,0.1,100,rain,0,0,25.2,12.1,155,1013,57.5,10,350,1.3,4,,"Rain, Partially cloudy",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-18T16:00:00,27.8,29.6,20.5,64.73,0,0,,0,0,25.6,12.1,138,1013.7,55.7,10.1,202.5,0.7,2,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-18T17:00:00,26.5,26.5,20,67.52,0,0,,0,0,21.6,18.5,125,1014,27.5,10,76.3,0.3,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-18T18:00:00,25.5,25.5,20,71.64,0,0,,0,0,19.8,14.8,130,1015,30,10,2.1,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-18T19:00:00,25,25,20.9,77.98,0,0,,0,0,19.8,15.3,138,1016,37.1,10.1,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-18T20:00:00,24,24,20.5,80.81,0,0,,0,0,20.9,19.4,130,1017,7.2,10,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-18T21:00:00,23,23,20,83.22,0,0,,0,0,20.9,14.8,130,1017,5.3,10,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-18T22:00:00,22.7,22.7,20.9,89.47,0,0,,0,0,18.4,8.3,98,1017.3,11.9,9.7,0,0,0,,Clear,clear-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-18T23:00:00,22,22,20,88.44,0,0,,0,0,14,14.8,100,1017,50,7.5,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-19T00:00:00,22,22,20,88.44,0,0,,0,0,9,13.9,105,1016,50,5.5,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-19T01:00:00,22.3,22.3,21.3,93.89,0,0,,0,0,9.4,8.3,135,1016.2,82.4,9.4,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-19T02:00:00,22,22,20,88.44,0,0,,0,0,12.6,9.4,65,1016,57.5,5,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-19T03:00:00,22,22,20.5,91.21,0.1,100,rain,0,0,11.5,8.5,70,1017,57.5,5,0,0,0,,"Rain, Partially cloudy",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-19T04:00:00,22.1,22.1,20.7,91.54,0,0,,0,0,10.4,7.7,86,1016.8,44.1,8.9,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-19T05:00:00,21,21,20,94.02,0.3,100,rain,0,0,20.2,9.4,80,1017,27.5,3.5,0,0,0,,"Rain, Partially cloudy",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-19T06:00:00,21.1,21.1,20.1,94.02,0.9,100,rain,0,0,24.8,5.4,70,1017,30,2,0,0,0,,"Rain, Partially cloudy",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-19T07:00:00,21.4,21.4,20.6,95.46,0,0,,0,0,31,3.8,59,1017.8,75.9,8,3.2,0,0,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-19T08:00:00,22.5,22.5,21,91.24,0.3,100,rain,0,0,34.9,3.6,47.6,1019,70,2.5,27.4,0.1,0,,"Rain, Partially cloudy",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-19T09:00:00,24,24,20,78.35,0.1,100,rain,0,0,33.1,8.5,85,1019,40,4.5,59.3,0.2,1,,"Rain, Partially cloudy",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-19T10:00:00,24.8,24.8,20.5,76.94,0,0,,0,0,27.7,11.7,110,1019.3,85.5,9.9,76.4,0.3,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-19T11:00:00,25.5,25.5,20,71.64,0.2,100,rain,0,0,24.8,16.6,110,1018,70,9.5,147.6,0.5,1,,"Rain, Partially cloudy",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-19T12:00:00,25,25,20,73.8,0.1,100,rain,0,0,23.8,15.7,75,1016,70,9.5,187.2,0.7,2,,"Rain, Partially cloudy",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-19T13:00:00,26,26,20.1,69.87,0,0,,0,0,23,16.3,85,1015.5,54.9,10.1,157.5,0.6,2,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-19T14:00:00,24.5,24.5,17.5,65.04,0.1,100,rain,0,0,22.7,23.2,65,1015,37.5,7.5,187.8,0.7,2,,"Rain, Partially cloudy",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-19T15:00:00,23.5,23.5,16.5,64.83,0,0,,0,0,22,25,65,1015,57.5,6,73.8,0.3,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-19T16:00:00,23.7,23.7,17.8,69.62,0,0,,0,0,18.7,19.2,31,1014.6,85.8,9.3,47.1,0.2,0,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-19T17:00:00,21,21,15,68.58,0,0,,0,0,18.4,26.8,70,1015,70,6.5,13.9,0.1,0,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-19T18:00:00,20,20,14.5,70.62,0,0,,0,0,19.1,18.4,60,1016,89,9,0.5,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-19T19:00:00,21.2,21.2,15.5,69.58,0,0,,0,0,20.2,13,30,1016.6,97.5,10,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-19T20:00:00,19,19,14,72.76,0,0,,0,0,20.2,18.4,50,1018,89,10,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-19T21:00:00,19,19,14,72.76,0,0,,0,0,20.2,19.4,55,1018,89,10,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-19T22:00:00,19.8,19.8,14.4,71.12,0,0,,0,0,19.4,15.4,29,1018.7,97.6,10,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-19T23:00:00,18,18,13,72.58,0.1,100,rain,0,0,18.7,17.5,55,1019,89,10,0,0,0,,"Rain, Partially cloudy",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-20T00:00:00,18,18,13,72.58,0,0,,0,0,17.3,16.6,50,1018,89,10,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-20T01:00:00,18.5,18.5,14.7,78.44,0,0,,0,0,15.5,9.9,10,1018.2,97.7,10,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-20T02:00:00,18,18,13,72.58,0,0,,0,0,16.6,15.7,40,1017,89,10,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-20T03:00:00,17.5,17.5,13,74.91,0,0,,0,0,15.5,15.7,45,1017,89,10,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-20T04:00:00,17.9,17.9,14.1,78.34,0,0,,0,0,15.5,6.3,11,1017.3,97.6,10,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-20T05:00:00,17,17,12.5,74.82,0,0,,0,0,14.4,13.9,40,1018,89,10,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-20T06:00:00,17,17,12.5,74.82,0,0,,0,0,13.7,14.8,45,1019,89,9.5,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-20T07:00:00,16.6,16.6,14.4,86.93,0.098,100,rain,0,0,14.4,9.2,8,1019.1,97.7,5,2.1,0,0,,"Rain, Overcast",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-20T08:00:00,16,16,13,82.39,0,0,,0,0,16.6,17.5,45,1020,57.5,6.5,24.9,0.1,0,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-20T09:00:00,16,16,13,82.38,0,0,,0,0,18,22.3,50,1021,25,7,51.1,0.2,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-20T10:00:00,16.5,16.5,14.9,89.91,0,0,,0,0,18.7,12.7,25,1020.7,93.5,4.3,83.6,0.3,1,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-20T11:00:00,17,17,13,77.31,0,0,,0,0,19.4,20.3,55,1019,89,7,109.5,0.4,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-20T12:00:00,16,16,13,82.39,0,0,,0,0,19.1,19.4,50,1018,89,7,92.3,0.3,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-20T13:00:00,16.5,16.5,14.1,85.57,0.098,100,rain,0,0,18.7,8.6,25,1017.7,97.7,9.2,79.4,0.3,1,,"Rain, Overcast",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-20T14:00:00,16,16,14,87.93,0,0,,0,0,20.2,13.9,40,1016,70,3.5,87.1,0.3,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-20T15:00:00,16,16,13,82.39,0,0,,0,0,19.1,16.6,30,1016,70,5.5,53,0.2,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-20T16:00:00,16.1,16.1,14.5,89.89,0,0,,0,0,17.6,8.6,10,1016.3,93.5,4.2,28.3,0.1,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-20T17:00:00,16,16,13,82.39,0,0,,0,0,16.6,11.2,45,1017,57.5,6,9.3,0,0,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-20T18:00:00,16,16,13,82.39,0,0,,0,0,14,11.2,40,1017,57.5,7,0.5,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-20T19:00:00,16.4,16.4,13.9,85.18,0.002,100,rain,0,0,13,2.6,8,1017.6,97.7,9.8,0,0,0,,"Rain, Overcast",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-20T20:00:00,16,16,13,82.39,0,0,,0,0,12.2,12.1,45,1018,100,8.5,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-20T21:00:00,16,16,13,82.39,0,0,,0,0,11.9,10.3,40,1019,100,9,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-20T22:00:00,16,16,13.9,87.21,0,0,,0,0,11.5,7.6,10,1019,100,4.8,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-20T23:00:00,15,15,13,87.84,0,0,,0,0,11.5,8.5,40,1019,100,6,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-21T00:00:00,15,15,13,87.84,0,0,,0,0,11.5,10.3,40,1018,100,5,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-21T01:00:00,15.5,15.5,14.4,93.27,0.295,100,rain,0,0,10.8,4.5,8,1018,100,4.3,0,0,0,,"Rain, Overcast",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-21T02:00:00,15,15,14,93.75,0,0,,0,0,11.2,9.4,50,1017,62.5,5,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-21T03:00:00,15,15,14,93.75,0,0,,0,0,10.8,10.3,65,1017,62.5,5,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-21T04:00:00,15.5,15.5,14.4,93.33,0,0,,0,0,10.4,2.5,12,1017.1,91.9,4.2,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-21T05:00:00,15,15,14,93.75,0,0,,0,0,10.1,10.3,55,1017,57.5,4.5,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-21T06:00:00,15,15,14,93.75,0,0,,0,0,9.7,10.3,50,1018,70,4,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-21T07:00:00,15.5,15.5,14.9,96.09,0,0,,0,0,9.7,2.1,10,1018.2,93.6,4,1.2,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-21T08:00:00,15,15,14,93.75,0,0,,0,0,11.2,11.2,55,1019,57.5,3,35,0.1,0,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-21T09:00:00,15.5,15.5,14.5,93.77,0,0,,0,0,11.9,9.4,60,1019,57.5,4,61.9,0.2,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-21T10:00:00,16.4,16.4,15.3,92.87,0,0,,0,0,13,2.7,11,1018.7,90.8,4,110.1,0.4,1,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-21T11:00:00,16,16,15,93.79,0,0,,0,0,14,13,40,1018,70,3,182.2,0.7,2,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-21T12:00:00,16,16,15,93.79,0,0,,0,0,13.7,13.9,50,1016,89,3,138.6,0.5,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-21T13:00:00,16.4,16.4,15.5,94.29,0.983,100,rain,0,0,11.9,5.3,10,1015.7,97.7,3.8,129.6,0.5,1,,"Rain, Overcast",rain,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-21T14:00:00,16,16,15,93.79,0,0,,0,0,13.3,13,50,1015,70,4.5,197.5,0.7,2,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-21T15:00:00,16,16,15,93.79,0,0,,0,0,12.6,14.8,50,1014,70,5,88.7,0.3,1,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-21T16:00:00,16.5,16.5,15.3,92.44,0,0,,0,0,11.9,8.6,11,1014.3,97.6,4.2,57.4,0.2,1,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-21T17:00:00,16,16,15,93.79,0,0,,0,0,15.5,13,60,1015,89,6,13.9,0.1,0,,Partially cloudy,partly-cloudy-day,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-21T18:00:00,16,16,14.5,90.82,0,0,,0,0,15.5,9.4,60,1015,70,5.5,1.1,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-21T19:00:00,16.5,16.5,15.3,92.45,0,0,,0,0,13,4.7,8,1016,93.6,4.2,0,0,0,,Overcast,cloudy,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-21T20:00:00,16,16,15,93.79,0,0,,0,0,9.4,9.4,40,1017,70,5,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-21T21:00:00,16,16,15,93.79,0,0,,0,0,10.8,7.6,45,1017,70,3,0,0,0,,Partially cloudy,partly-cloudy-night,obs
Hanoi,Hanoi,Hanoi,21,105.85,2019-12-21T22:00:00,16.4,16.4,15.5,94.3,0,0,,0,0,12.6,1.7,11,1017,90.8,3.8,0,0,0,,Overcast,cloudy,obs
